County,year,month,Active.Ingredient.new,total,ym
MARICOPA,1997,4,DISULFOTON,1.53816,4/1/1997
MARICOPA,1997,4,ESFENVALERATE,2.787395,4/1/1997
MARICOPA,1997,4,FORMETANATE HYDROCHLORIDE,2.2394375,4/1/1997
MARICOPA,1997,4,LAMBDA-CYHALOTHRIN,1.4612,4/1/1997
MARICOPA,1997,4,MALATHION,50.18793,4/1/1997
MARICOPA,1997,4,METHAMIDOPHOS,0.26,4/1/1997
MARICOPA,1997,4,METHOMYL,6.818335,4/1/1997
MARICOPA,1997,4,METHYL PARATHION,29.15757,4/1/1997
MARICOPA,1997,4,NALED,2.08,4/1/1997
MARICOPA,1997,4,OXAMYL,12.181455,4/1/1997
MARICOPA,1997,4,PERMETHRIN,7.8387275,4/1/1997
MARICOPA,1997,4,PHORATE,191.68475,4/1/1997
MARICOPA,1997,4,PYRETHRINS,3.69278,4/1/1997
MARICOPA,1997,4,THIODICARB,2.467125,4/1/1997
MARICOPA,1997,4,ZETA-CYPERMETHRIN,0.26156,4/1/1997
MARICOPA,1997,5,ACEPHATE,3.99375,5/1/1997
MARICOPA,1997,5,ALDICARB,234.9855,5/1/1997
MARICOPA,1997,5,AZINPHOS-METHYL,2.26759,5/1/1997
MARICOPA,1997,5,BIFENTHRIN,1.375985,5/1/1997
MARICOPA,1997,5,CARBARYL,43.1666875,5/1/1997
MARICOPA,1997,5,CHLORPYRIFOS,25.497225,5/1/1997
MARICOPA,1997,5,CYFLUTHRIN,1.367275,5/1/1997
MARICOPA,1997,5,CYPERMETHRIN,0.491985,5/1/1997
MARICOPA,1997,5,DIAZINON,4,5/1/1997
MARICOPA,1997,5,DIMETHOATE,15.037815,5/1/1997
MARICOPA,1997,5,DISULFOTON,8.85105,5/1/1997
MARICOPA,1997,5,ESFENVALERATE,17.382105,5/1/1997
MARICOPA,1997,5,LAMBDA-CYHALOTHRIN,4.792125,5/1/1997
MARICOPA,1997,5,MALATHION,1.40543,5/1/1997
MARICOPA,1997,5,METHAMIDOPHOS,0.26,5/1/1997
MARICOPA,1997,5,METHOMYL,22.8147575,5/1/1997
MARICOPA,1997,5,METHYL PARATHION,53.66153,5/1/1997
MARICOPA,1997,5,NALED,1.386645,5/1/1997
MARICOPA,1997,5,OXAMYL,18.7252,5/1/1997
MARICOPA,1997,5,OXYDEMETON-METHYL,1.16454,5/1/1997
MARICOPA,1997,5,PERMETHRIN,16.600145,5/1/1997
MARICOPA,1997,5,PYRETHRINS,1.218555,5/1/1997
MARICOPA,1997,5,ZETA-CYPERMETHRIN,0.30862,5/1/1997
MARICOPA,1997,6,ACEPHATE,14.3620625,6/1/1997
MARICOPA,1997,6,ALDICARB,239.4345625,6/1/1997
MARICOPA,1997,6,AZINPHOS-METHYL,2.377115,6/1/1997
MARICOPA,1997,6,BIFENTHRIN,4.404075,6/1/1997
MARICOPA,1997,6,CARBARYL,87,6/1/1997
MARICOPA,1997,6,CHLORPYRIFOS,101.2687,6/1/1997
MARICOPA,1997,6,CYFLUTHRIN,1.488695,6/1/1997
MARICOPA,1997,6,CYPERMETHRIN,1.644955,6/1/1997
MARICOPA,1997,6,DIAZINON,8,6/1/1997
MARICOPA,1997,6,DIMETHOATE,3.402815,6/1/1997
MARICOPA,1997,6,DISULFOTON,1.605175,6/1/1997
MARICOPA,1997,6,ESFENVALERATE,21.18974,6/1/1997
MARICOPA,1997,6,FENPROPATHRIN,1.18859,6/1/1997
MARICOPA,1997,6,LAMBDA-CYHALOTHRIN,9.199385,6/1/1997
MARICOPA,1997,6,MALATHION,0.11557,6/1/1997
MARICOPA,1997,6,METHIDATHION,7.389875,6/1/1997
MARICOPA,1997,6,METHOMYL,41.00157,6/1/1997
MARICOPA,1997,6,METHYL PARATHION,51.7244,6/1/1997
MARICOPA,1997,6,OXAMYL,16.57214,6/1/1997
MARICOPA,1997,6,OXYDEMETON-METHYL,1.21368,6/1/1997
MARICOPA,1997,6,PERMETHRIN,7.612335,6/1/1997
MARICOPA,1997,6,PROFENOFOS,0.58552,6/1/1997
MARICOPA,1997,6,PYRETHRINS,1.979965,6/1/1997
MARICOPA,1997,7,ACEPHATE,287.6700625,7/1/1997
MARICOPA,1997,7,ALDICARB,120.135125,7/1/1997
MARICOPA,1997,7,BENSULIDE,4.16117,7/1/1997
MARICOPA,1997,7,BIFENTHRIN,3.162055,7/1/1997
MARICOPA,1997,7,CARBARYL,137.432125,7/1/1997
MARICOPA,1997,7,CHLORPYRIFOS,446.69274,7/1/1997
MARICOPA,1997,7,CYFLUTHRIN,0.682175,7/1/1997
MARICOPA,1997,7,CYPERMETHRIN,1.99602,7/1/1997
MARICOPA,1997,7,DELTAMETHRIN,1.756885,7/1/1997
MARICOPA,1997,7,DIMETHOATE,37.831755,7/1/1997
MARICOPA,1997,7,ESFENVALERATE,5.85546,7/1/1997
MARICOPA,1997,7,FENPROPATHRIN,6.72659,7/1/1997
MARICOPA,1997,7,LAMBDA-CYHALOTHRIN,23.38089,7/1/1997
MARICOPA,1997,7,MALATHION,3.50974,7/1/1997
MARICOPA,1997,7,METHAMIDOPHOS,13.54444,7/1/1997
MARICOPA,1997,7,METHIDATHION,36.893375,7/1/1997
MARICOPA,1997,7,METHOMYL,182.2315675,7/1/1997
MARICOPA,1997,7,METHYL PARATHION,40.170065,7/1/1997
MARICOPA,1997,7,OXAMYL,299.496665,7/1/1997
MARICOPA,1997,7,PARATHION,1.026155,7/1/1997
MARICOPA,1997,7,PERMETHRIN,0.68224,7/1/1997
MARICOPA,1997,7,PROFENOFOS,39.68809,7/1/1997
MARICOPA,1997,7,PYRETHRINS,0.719355,7/1/1997
MARICOPA,1997,7,THIODICARB,1.664,7/1/1997
MARICOPA,1997,7,ZETA-CYPERMETHRIN,5.077865,7/1/1997
MARICOPA,1997,8,ACEPHATE,345.9794375,8/1/1997
MARICOPA,1997,8,BENSULIDE,12.48,8/1/1997
MARICOPA,1997,8,BIFENTHRIN,8.825245,8/1/1997
MARICOPA,1997,8,CARBARYL,45.5,8/1/1997
MARICOPA,1997,8,CHLORPYRIFOS,809.157635,8/1/1997
MARICOPA,1997,8,CYFLUTHRIN,0.39182,8/1/1997
MARICOPA,1997,8,CYPERMETHRIN,3.19709,8/1/1997
MARICOPA,1997,8,DELTAMETHRIN,3.648255,8/1/1997
MARICOPA,1997,8,DIAZINON,0.52,8/1/1997
MARICOPA,1997,8,DIMETHOATE,116.04164,8/1/1997
MARICOPA,1997,8,ESFENVALERATE,3.104985,8/1/1997
MARICOPA,1997,8,FENPROPATHRIN,0.73411,8/1/1997
MARICOPA,1997,8,LAMBDA-CYHALOTHRIN,27.31339,8/1/1997
MARICOPA,1997,8,METHAMIDOPHOS,14.95429,8/1/1997
MARICOPA,1997,8,METHIDATHION,99.989125,8/1/1997
MARICOPA,1997,8,METHOMYL,231.5951725,8/1/1997
MARICOPA,1997,8,METHYL PARATHION,270.56575,8/1/1997
MARICOPA,1997,8,OXAMYL,245.763505,8/1/1997
MARICOPA,1997,8,PERMETHRIN,0.598975,8/1/1997
MARICOPA,1997,8,PROFENOFOS,28.553655,8/1/1997
MARICOPA,1997,8,THIODICARB,6.96787,8/1/1997
MARICOPA,1997,8,ZETA-CYPERMETHRIN,22.032595,8/1/1997
MARICOPA,1997,9,ACEPHATE,73.9056875,9/1/1997
MARICOPA,1997,9,BENSULIDE,22.50495,9/1/1997
MARICOPA,1997,9,BIFENTHRIN,7.933965,9/1/1997
MARICOPA,1997,9,CARBARYL,680.478,9/1/1997
MARICOPA,1997,9,CHLORPYRIFOS,793.50615,9/1/1997
MARICOPA,1997,9,CYPERMETHRIN,2.14903,9/1/1997
MARICOPA,1997,9,DELTAMETHRIN,1.21745,9/1/1997
MARICOPA,1997,9,DIAZINON,3.74946,9/1/1997
MARICOPA,1997,9,DIMETHOATE,68.325205,9/1/1997
MARICOPA,1997,9,ESFENVALERATE,16.70799,9/1/1997
MARICOPA,1997,9,ETHEPHON,10.542805,9/1/1997
MARICOPA,1997,9,FENAMIPHOS,2.68385,9/1/1997
MARICOPA,1997,9,FENPROPATHRIN,21.71741,9/1/1997
MARICOPA,1997,9,LAMBDA-CYHALOTHRIN,12.81241,9/1/1997
MARICOPA,1997,9,MALATHION,3.35114,9/1/1997
MARICOPA,1997,9,METHAMIDOPHOS,5.52643,9/1/1997
MARICOPA,1997,9,METHIDATHION,37.6463125,9/1/1997
MARICOPA,1997,9,METHOMYL,21.55315,9/1/1997
MARICOPA,1997,9,METHYL PARATHION,207.269465,9/1/1997
MARICOPA,1997,9,OXAMYL,28.81749,9/1/1997
MARICOPA,1997,9,PERMETHRIN,9.5289825,9/1/1997
MARICOPA,1997,9,PROFENOFOS,19.394635,9/1/1997
MARICOPA,1997,9,PYRETHRINS,8.23472,9/1/1997
MARICOPA,1997,9,THIODICARB,32.5335725,9/1/1997
MARICOPA,1997,9,TRIBUFOS,94.89584,9/1/1997
MARICOPA,1997,9,ZETA-CYPERMETHRIN,10.51167,9/1/1997
MARICOPA,1997,10,ACEPHATE,3.8294375,10/1/1997
MARICOPA,1997,10,AZINPHOS-METHYL,3.177785,10/1/1997
MARICOPA,1997,10,BENSULIDE,6.24,10/1/1997
MARICOPA,1997,10,CARBARYL,83.546,10/1/1997
MARICOPA,1997,10,CARBOFURAN,1.57027,10/1/1997
MARICOPA,1997,10,CHLORPYRIFOS,104.473785,10/1/1997
MARICOPA,1997,10,CYFLUTHRIN,0.305565,10/1/1997
MARICOPA,1997,10,CYPERMETHRIN,4.03065,10/1/1997
MARICOPA,1997,10,DIAZINON,10.73595,10/1/1997
MARICOPA,1997,10,DIMETHOATE,7.109375,10/1/1997
MARICOPA,1997,10,ESFENVALERATE,15.667405,10/1/1997
MARICOPA,1997,10,ETHEPHON,63.500515,10/1/1997
MARICOPA,1997,10,FENPROPATHRIN,2.63042,10/1/1997
MARICOPA,1997,10,LAMBDA-CYHALOTHRIN,2.844465,10/1/1997
MARICOPA,1997,10,MALATHION,11.55843,10/1/1997
MARICOPA,1997,10,METHOMYL,23.7036725,10/1/1997
MARICOPA,1997,10,METHYL PARATHION,27.10968,10/1/1997
MARICOPA,1997,10,PERMETHRIN,9.43415,10/1/1997
MARICOPA,1997,10,PROFENOFOS,14.25528,10/1/1997
MARICOPA,1997,10,PYRETHRINS,17.6007,10/1/1997
MARICOPA,1997,10,THIODICARB,1.04,10/1/1997
MARICOPA,1997,10,TRIBUFOS,402.11509,10/1/1997
MARICOPA,1997,10,ZETA-CYPERMETHRIN,3.84579,10/1/1997
MARICOPA,1997,11,CARBARYL,116.293625,11/1/1997
MARICOPA,1997,11,CHLORPYRIFOS,2,11/1/1997
MARICOPA,1997,11,CYPERMETHRIN,3.47997,11/1/1997
MARICOPA,1997,11,DIAZINON,2.8455,11/1/1997
MARICOPA,1997,11,DIMETHOATE,3.185,11/1/1997
MARICOPA,1997,11,ESFENVALERATE,6.69864,11/1/1997
MARICOPA,1997,11,ETHEPHON,134.780295,11/1/1997
MARICOPA,1997,11,LAMBDA-CYHALOTHRIN,1.240395,11/1/1997
MARICOPA,1997,11,MALATHION,1.512745,11/1/1997
MARICOPA,1997,11,METHOMYL,2.360875,11/1/1997
MARICOPA,1997,11,PERMETHRIN,5.38287,11/1/1997
MARICOPA,1997,11,PYRETHRINS,8.383635,11/1/1997
MARICOPA,1997,11,THIODICARB,2.8693125,11/1/1997
MARICOPA,1997,11,TRIBUFOS,93.24224,11/1/1997
MARICOPA,1997,11,ZETA-CYPERMETHRIN,0.845975,11/1/1997
MARICOPA,1997,12,CYPERMETHRIN,4.01219,12/1/1997
MARICOPA,1997,12,DIAZINON,0.9984,12/1/1997
MARICOPA,1997,12,DIMETHOATE,0.784875,12/1/1997
MARICOPA,1997,12,ESFENVALERATE,1.24592,12/1/1997
MARICOPA,1997,12,ETHEPHON,17.404725,12/1/1997
MARICOPA,1997,12,MALATHION,1.733355,12/1/1997
MARICOPA,1997,12,METHOMYL,7.044125,12/1/1997
MARICOPA,1997,12,PERMETHRIN,6.2438125,12/1/1997
MARICOPA,1997,12,PYRETHRINS,7.25257,12/1/1997
MARICOPA,1997,12,THIODICARB,2.3795,12/1/1997
MARICOPA,1997,12,TRIBUFOS,18.197725,12/1/1997
MARICOPA,1998,1,BENSULIDE,19.70241,1/1/1998
MARICOPA,1998,1,CARBOFURAN,0.848965,1/1/1998
MARICOPA,1998,1,CYPERMETHRIN,4.52036,1/1/1998
MARICOPA,1998,1,DIAZINON,0.26,1/1/1998
MARICOPA,1998,1,DIMETHOATE,0.848965,1/1/1998
MARICOPA,1998,1,ESFENVALERATE,0.6279,1/1/1998
MARICOPA,1998,1,LAMBDA-CYHALOTHRIN,0.48373,1/1/1998
MARICOPA,1998,1,METHOMYL,1.6060625,1/1/1998
MARICOPA,1998,1,OXAMYL,6.240715,1/1/1998
MARICOPA,1998,1,PERMETHRIN,2.07275,1/1/1998
MARICOPA,1998,1,PYRETHRINS,6.8562,1/1/1998
MARICOPA,1998,1,ZETA-CYPERMETHRIN,0.28106,1/1/1998
MARICOPA,1998,2,BENSULIDE,19.214,2/1/1998
MARICOPA,1998,2,CARBOFURAN,2.915315,2/1/1998
MARICOPA,1998,2,CHLORPYRIFOS,6.11754,2/1/1998
MARICOPA,1998,2,CYFLUTHRIN,0.56758,2/1/1998
MARICOPA,1998,2,CYPERMETHRIN,3.552055,2/1/1998
MARICOPA,1998,2,DIAZINON,1.56,2/1/1998
MARICOPA,1998,2,DIMETHOATE,6.333665,2/1/1998
MARICOPA,1998,2,ESFENVALERATE,0.562185,2/1/1998
MARICOPA,1998,2,LAMBDA-CYHALOTHRIN,0.74919,2/1/1998
MARICOPA,1998,2,MALATHION,1.485705,2/1/1998
MARICOPA,1998,2,METHYL PARATHION,4.16,2/1/1998
MARICOPA,1998,2,OXAMYL,12.470575,2/1/1998
MARICOPA,1998,2,PERMETHRIN,4.8949775,2/1/1998
MARICOPA,1998,2,PYRETHRINS,6.27393,2/1/1998
MARICOPA,1998,3,ALDICARB,28,3/1/1998
MARICOPA,1998,3,AZINPHOS-METHYL,2.008565,3/1/1998
MARICOPA,1998,3,BENSULIDE,9.36,3/1/1998
MARICOPA,1998,3,CARBARYL,82.8558125,3/1/1998
MARICOPA,1998,3,CARBOFURAN,20.62957,3/1/1998
MARICOPA,1998,3,CHLORPYRIFOS,45.174545,3/1/1998
MARICOPA,1998,3,CYFLUTHRIN,4.42221,3/1/1998
MARICOPA,1998,3,CYPERMETHRIN,2.543775,3/1/1998
MARICOPA,1998,3,DIAZINON,1.559285,3/1/1998
MARICOPA,1998,3,DIMETHOATE,25.563135,3/1/1998
MARICOPA,1998,3,DISULFOTON,6.94044,3/1/1998
MARICOPA,1998,3,ESFENVALERATE,7.851675,3/1/1998
MARICOPA,1998,3,ETHEPHON,1.38671,3/1/1998
MARICOPA,1998,3,LAMBDA-CYHALOTHRIN,4.32562,3/1/1998
MARICOPA,1998,3,MALATHION,263.374995,3/1/1998
MARICOPA,1998,3,METHAMIDOPHOS,13.577915,3/1/1998
MARICOPA,1998,3,METHOMYL,1,3/1/1998
MARICOPA,1998,3,OXAMYL,2.07662,3/1/1998
MARICOPA,1998,3,PERMETHRIN,48.799695,3/1/1998
MARICOPA,1998,3,PHORATE,91.00575,3/1/1998
MARICOPA,1998,3,PYRETHRINS,11.77956,3/1/1998
MARICOPA,1998,3,TRIBUFOS,3.52261,3/1/1998
MARICOPA,1998,4,ACEPHATE,2,4/1/1998
MARICOPA,1998,4,ALDICARB,105.4804375,4/1/1998
MARICOPA,1998,4,AZINPHOS-METHYL,8.310965,4/1/1998
MARICOPA,1998,4,CARBARYL,222.4348125,4/1/1998
MARICOPA,1998,4,CARBOFURAN,11.054225,4/1/1998
MARICOPA,1998,4,CHLORPYRIFOS,28.785445,4/1/1998
MARICOPA,1998,4,CYFLUTHRIN,4.68702,4/1/1998
MARICOPA,1998,4,CYPERMETHRIN,1.5912,4/1/1998
MARICOPA,1998,4,DIAZINON,2.03749,4/1/1998
MARICOPA,1998,4,DIMETHOATE,95.214665,4/1/1998
MARICOPA,1998,4,DISULFOTON,52.20488,4/1/1998
MARICOPA,1998,4,ESFENVALERATE,2.84414,4/1/1998
MARICOPA,1998,4,ETHEPHON,0.594295,4/1/1998
MARICOPA,1998,4,FORMETANATE HYDROCHLORIDE,4.49625,4/1/1998
MARICOPA,1998,4,LAMBDA-CYHALOTHRIN,11.819405,4/1/1998
MARICOPA,1998,4,MALATHION,165.297015,4/1/1998
MARICOPA,1998,4,METHAMIDOPHOS,2.151695,4/1/1998
MARICOPA,1998,4,METHOMYL,0.9400625,4/1/1998
MARICOPA,1998,4,METHYL PARATHION,15.85441,4/1/1998
MARICOPA,1998,4,OXAMYL,62.295805,4/1/1998
MARICOPA,1998,4,PERMETHRIN,21.2771625,4/1/1998
MARICOPA,1998,4,PHORATE,212.098125,4/1/1998
MARICOPA,1998,4,PYRETHRINS,3.074435,4/1/1998
MARICOPA,1998,4,TRIBUFOS,3.084965,4/1/1998
MARICOPA,1998,4,ZETA-CYPERMETHRIN,0.276705,4/1/1998
MARICOPA,1998,5,ACEPHATE,1.239875,5/1/1998
MARICOPA,1998,5,ALDICARB,72.51625,5/1/1998
MARICOPA,1998,5,AZINPHOS-METHYL,27.11241,5/1/1998
MARICOPA,1998,5,BIFENTHRIN,0.6656,5/1/1998
MARICOPA,1998,5,CARBARYL,121.1343125,5/1/1998
MARICOPA,1998,5,CARBOFURAN,5.004545,5/1/1998
MARICOPA,1998,5,CHLORPYRIFOS,15.930915,5/1/1998
MARICOPA,1998,5,DIAZINON,1.03259,5/1/1998
MARICOPA,1998,5,DIMETHOATE,21.928465,5/1/1998
MARICOPA,1998,5,DISULFOTON,1.528865,5/1/1998
MARICOPA,1998,5,ESFENVALERATE,20.572955,5/1/1998
MARICOPA,1998,5,LAMBDA-CYHALOTHRIN,3.73542,5/1/1998
MARICOPA,1998,5,MALATHION,8.952905,5/1/1998
MARICOPA,1998,5,METHAMIDOPHOS,12.14122,5/1/1998
MARICOPA,1998,5,METHOMYL,10.2190625,5/1/1998
MARICOPA,1998,5,METHYL PARATHION,10.07253,5/1/1998
MARICOPA,1998,5,OXAMYL,137.07941,5/1/1998
MARICOPA,1998,5,OXYDEMETON-METHYL,6.87583,5/1/1998
MARICOPA,1998,5,PERMETHRIN,3.45294,5/1/1998
MARICOPA,1998,5,PYRETHRINS,1.06782,5/1/1998
MARICOPA,1998,5,TRIBUFOS,3.01938,5/1/1998
MARICOPA,1998,6,ACEPHATE,3.34475,6/1/1998
MARICOPA,1998,6,ALDICARB,301.06925,6/1/1998
MARICOPA,1998,6,AZINPHOS-METHYL,8.39761,6/1/1998
MARICOPA,1998,6,BIFENTHRIN,2.900495,6/1/1998
MARICOPA,1998,6,CARBOFURAN,5.446545,6/1/1998
MARICOPA,1998,6,CHLORPYRIFOS,42.685175,6/1/1998
MARICOPA,1998,6,CYPERMETHRIN,0.4784,6/1/1998
MARICOPA,1998,6,DIMETHOATE,6.13002,6/1/1998
MARICOPA,1998,6,DISULFOTON,7.65323,6/1/1998
MARICOPA,1998,6,ESFENVALERATE,8.56713,6/1/1998
MARICOPA,1998,6,LAMBDA-CYHALOTHRIN,2.257775,6/1/1998
MARICOPA,1998,6,MALATHION,2.936505,6/1/1998
MARICOPA,1998,6,METHAMIDOPHOS,6.0359,6/1/1998
MARICOPA,1998,6,METHOMYL,23.45599,6/1/1998
MARICOPA,1998,6,METHYL PARATHION,8.32,6/1/1998
MARICOPA,1998,6,OXAMYL,29.11883,6/1/1998
MARICOPA,1998,6,OXYDEMETON-METHYL,4.52439,6/1/1998
MARICOPA,1998,6,PERMETHRIN,4.8979725,6/1/1998
MARICOPA,1998,6,PYRETHRINS,2.22248,6/1/1998
MARICOPA,1998,7,ACEPHATE,60.818875,7/1/1998
MARICOPA,1998,7,ALDICARB,271.1160625,7/1/1998
MARICOPA,1998,7,CHLORPYRIFOS,80.62327,7/1/1998
MARICOPA,1998,7,CYPERMETHRIN,0.90155,7/1/1998
MARICOPA,1998,7,DIAZINON,1.225965,7/1/1998
MARICOPA,1998,7,DIMETHOATE,140.83511,7/1/1998
MARICOPA,1998,7,DISULFOTON,0.509405,7/1/1998
MARICOPA,1998,7,ESFENVALERATE,4.11229,7/1/1998
MARICOPA,1998,7,FENPROPATHRIN,9.969115,7/1/1998
MARICOPA,1998,7,LAMBDA-CYHALOTHRIN,6.160505,7/1/1998
MARICOPA,1998,7,METHAMIDOPHOS,23.886525,7/1/1998
MARICOPA,1998,7,METHOMYL,19.0137625,7/1/1998
MARICOPA,1998,7,METHYL PARATHION,5.98,7/1/1998
MARICOPA,1998,7,OXAMYL,84.65613,7/1/1998
MARICOPA,1998,7,OXYDEMETON-METHYL,14.500395,7/1/1998
MARICOPA,1998,7,PERMETHRIN,1.0826875,7/1/1998
MARICOPA,1998,7,PROFENOFOS,2.917265,7/1/1998
MARICOPA,1998,7,PYRETHRINS,0.263445,7/1/1998
MARICOPA,1998,7,ZETA-CYPERMETHRIN,0.514735,7/1/1998
MARICOPA,1998,8,ACEPHATE,281.861125,8/1/1998
MARICOPA,1998,8,ALDICARB,36.060625,8/1/1998
MARICOPA,1998,8,AZINPHOS-METHYL,12.58777,8/1/1998
MARICOPA,1998,8,BENSULIDE,27.038505,8/1/1998
MARICOPA,1998,8,BIFENTHRIN,0.814125,8/1/1998
MARICOPA,1998,8,CARBARYL,76.38875,8/1/1998
MARICOPA,1998,8,CHLORPYRIFOS,504.79026,8/1/1998
MARICOPA,1998,8,CYFLUTHRIN,7.544745,8/1/1998
MARICOPA,1998,8,CYPERMETHRIN,0.704405,8/1/1998
MARICOPA,1998,8,DELTAMETHRIN,1.250275,8/1/1998
MARICOPA,1998,8,DIAZINON,16.62661,8/1/1998
MARICOPA,1998,8,DIMETHOATE,72.727135,8/1/1998
MARICOPA,1998,8,ESFENVALERATE,5.01059,8/1/1998
MARICOPA,1998,8,FENPROPATHRIN,17.334395,8/1/1998
MARICOPA,1998,8,LAMBDA-CYHALOTHRIN,22.81643,8/1/1998
MARICOPA,1998,8,METHAMIDOPHOS,13.88907,8/1/1998
MARICOPA,1998,8,METHOMYL,86.496375,8/1/1998
MARICOPA,1998,8,METHYL PARATHION,23.81418,8/1/1998
MARICOPA,1998,8,MGK 264,7.27753,8/1/1998
MARICOPA,1998,8,OXAMYL,253.662955,8/1/1998
MARICOPA,1998,8,PERMETHRIN,0.304785,8/1/1998
MARICOPA,1998,8,PROFENOFOS,10.147605,8/1/1998
MARICOPA,1998,8,PYRETHRINS,7.27753,8/1/1998
MARICOPA,1998,8,THIODICARB,5.07754,8/1/1998
MARICOPA,1998,8,ZETA-CYPERMETHRIN,5.541315,8/1/1998
MARICOPA,1998,9,ACEPHATE,52.1261875,9/1/1998
MARICOPA,1998,9,BENSULIDE,99.84,9/1/1998
MARICOPA,1998,9,CHLORPYRIFOS,449.375875,9/1/1998
MARICOPA,1998,9,CYFLUTHRIN,0.55718,9/1/1998
MARICOPA,1998,9,CYPERMETHRIN,6.847165,9/1/1998
MARICOPA,1998,9,DELTAMETHRIN,2.413645,9/1/1998
MARICOPA,1998,9,DIAZINON,0.832,9/1/1998
MARICOPA,1998,9,DIMETHOATE,1.01192,9/1/1998
MARICOPA,1998,9,ESFENVALERATE,9.741095,9/1/1998
MARICOPA,1998,9,ETHEPHON,3.12,9/1/1998
MARICOPA,1998,9,FENPROPATHRIN,4.434495,9/1/1998
MARICOPA,1998,9,FORMETANATE HYDROCHLORIDE,0.5681875,9/1/1998
MARICOPA,1998,9,LAMBDA-CYHALOTHRIN,21.41893,9/1/1998
MARICOPA,1998,9,METHAMIDOPHOS,37.73822,9/1/1998
MARICOPA,1998,9,METHOMYL,98.2000425,9/1/1998
MARICOPA,1998,9,METHYL PARATHION,51.23716,9/1/1998
MARICOPA,1998,9,OXAMYL,8.54269,9/1/1998
MARICOPA,1998,9,PERMETHRIN,13.749875,9/1/1998
MARICOPA,1998,9,PROFENOFOS,8.55686,9/1/1998
MARICOPA,1998,9,PYRETHRINS,4.953,9/1/1998
MARICOPA,1998,9,THIODICARB,16.221465,9/1/1998
MARICOPA,1998,9,TRALOMETHRIN,0.22165,9/1/1998
MARICOPA,1998,9,TRIBUFOS,21.830705,9/1/1998
MARICOPA,1998,9,ZETA-CYPERMETHRIN,7.00661,9/1/1998
MARICOPA,1998,10,ACEPHATE,5.9455,10/1/1998
MARICOPA,1998,10,AZINPHOS-METHYL,1.79933,10/1/1998
MARICOPA,1998,10,BENSULIDE,24.96,10/1/1998
MARICOPA,1998,10,CHLORPYRIFOS,22.057425,10/1/1998
MARICOPA,1998,10,CYFLUTHRIN,0.102635,10/1/1998
MARICOPA,1998,10,CYPERMETHRIN,5.940415,10/1/1998
MARICOPA,1998,10,DIAZINON,4.5330625,10/1/1998
MARICOPA,1998,10,ESFENVALERATE,7.465315,10/1/1998
MARICOPA,1998,10,ETHEPHON,97.945705,10/1/1998
MARICOPA,1998,10,FENPROPATHRIN,5.22106,10/1/1998
MARICOPA,1998,10,LAMBDA-CYHALOTHRIN,8.04505,10/1/1998
MARICOPA,1998,10,METHOMYL,37.31345,10/1/1998
MARICOPA,1998,10,METHYL PARATHION,3.639025,10/1/1998
MARICOPA,1998,10,PERMETHRIN,26.106695,10/1/1998
MARICOPA,1998,10,PYRETHRINS,17.742595,10/1/1998
MARICOPA,1998,10,THIODICARB,36.4000975,10/1/1998
MARICOPA,1998,10,TRIBUFOS,172.438305,10/1/1998
MARICOPA,1998,10,ZETA-CYPERMETHRIN,0.46657,10/1/1998
MARICOPA,1998,11,AZINPHOS-METHYL,2.248675,11/1/1998
MARICOPA,1998,11,CYPERMETHRIN,1.539915,11/1/1998
MARICOPA,1998,11,DIAZINON,3.920875,11/1/1998
MARICOPA,1998,11,ESFENVALERATE,1.13451,11/1/1998
MARICOPA,1998,11,ETHEPHON,110.057545,11/1/1998
MARICOPA,1998,11,LAMBDA-CYHALOTHRIN,3.287115,11/1/1998
MARICOPA,1998,11,METHOMYL,15.804395,11/1/1998
MARICOPA,1998,11,PERMETHRIN,14.3220625,11/1/1998
MARICOPA,1998,11,PYRETHRINS,5.6901,11/1/1998
MARICOPA,1998,11,TRIBUFOS,92.4573,11/1/1998
MARICOPA,1998,12,CYPERMETHRIN,1.2844,12/1/1998
MARICOPA,1998,12,DIAZINON,2.9685,12/1/1998
MARICOPA,1998,12,DIMETHOATE,1.85887,12/1/1998
MARICOPA,1998,12,ESFENVALERATE,1.802645,12/1/1998
MARICOPA,1998,12,ETHEPHON,2.156765,12/1/1998
MARICOPA,1998,12,METHOMYL,3.5935625,12/1/1998
MARICOPA,1998,12,PERMETHRIN,1.47457,12/1/1998
MARICOPA,1998,12,PYRETHRINS,2.75262,12/1/1998
MARICOPA,1999,1,BENSULIDE,60.027955,1/1/1999
MARICOPA,1999,1,CYPERMETHRIN,3.50363,1/1/1999
MARICOPA,1999,1,DIAZINON,3.0059375,1/1/1999
MARICOPA,1999,1,DIMETHOATE,0.481455,1/1/1999
MARICOPA,1999,1,PERMETHRIN,1.037705,1/1/1999
MARICOPA,1999,1,PYRETHRINS,6.036355,1/1/1999
MARICOPA,1999,2,BENSULIDE,33.28,2/1/1999
MARICOPA,1999,2,CARBOFURAN,7.14844,2/1/1999
MARICOPA,1999,2,CHLORPYRIFOS,16.64,2/1/1999
MARICOPA,1999,2,CYFLUTHRIN,3.44721,2/1/1999
MARICOPA,1999,2,CYPERMETHRIN,8.805875,2/1/1999
MARICOPA,1999,2,DIAZINON,34.87425,2/1/1999
MARICOPA,1999,2,DIMETHOATE,50.30623,2/1/1999
MARICOPA,1999,2,ESFENVALERATE,1.114555,2/1/1999
